file,classes_id,classes,n_classes
2008_000648,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2008_000677,"[5, 15]","['bottle', 'person']",2
2008_000691,"[5, 15]","['bottle', 'person']",2
2008_000703,[5],['bottle'],1
2008_000705,"[5, 15]","['bottle', 'person']",2
2008_000787,"[5, 15]","['bottle', 'person']",2
2008_000795,"[5, 15]","['bottle', 'person']",2
2008_000801,"[5, 15]","['bottle', 'person']",2
2008_000851,"[5, 15]","['bottle', 'person']",2
2008_000885,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_000911,[5],['bottle'],1
2008_000953,"[5, 7, 15]","['bottle', 'car', 'person']",3
2008_001060,"[5, 15]","['bottle', 'person']",2
2008_001077,"[5, 11]","['bottle', 'diningtable']",2
2008_001130,"[5, 20]","['bottle', 'tvmonitor']",2
2008_001199,"[5, 15]","['bottle', 'person']",2
2008_001223,"[5, 15]","['bottle', 'person']",2
2008_001230,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_001304,"[5, 15]","['bottle', 'person']",2
2008_001307,"[5, 15]","['bottle', 'person']",2
2008_001312,"[5, 15]","['bottle', 'person']",2
2008_001333,"[5, 9, 15, 18]","['bottle', 'chair', 'person', 'sofa']",4
2008_001390,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2008_001405,[5],['bottle'],1
2008_001431,"[5, 15]","['bottle', 'person']",2
2008_001444,"[5, 15]","['bottle', 'person']",2
2008_001482,"[5, 15]","['bottle', 'person']",2
2008_001486,"[5, 15]","['bottle', 'person']",2
2008_001593,"[5, 15]","['bottle', 'person']",2
2008_001594,"[5, 15]","['bottle', 'person']",2
2008_001636,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_001638,"[5, 15]","['bottle', 'person']",2
2008_001706,"[5, 15]","['bottle', 'person']",2
2008_001737,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_001744,[5],['bottle'],1
2008_001758,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_001809,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2008_001837,"[5, 15]","['bottle', 'person']",2
2008_001910,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_001928,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_001957,"[5, 15]","['bottle', 'person']",2
2008_002002,"[5, 15]","['bottle', 'person']",2
2008_002005,[5],['bottle'],1
2008_002079,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_002082,"[5, 9, 18, 20]","['bottle', 'chair', 'sofa', 'tvmonitor']",4
2008_002112,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_002153,[5],['bottle'],1
2008_002280,"[5, 15]","['bottle', 'person']",2
2008_002292,[5],['bottle'],1
2008_002311,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_002330,"[5, 15]","['bottle', 'person']",2
2008_002362,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_002372,[5],['bottle'],1
2008_002378,"[5, 15]","['bottle', 'person']",2
2008_002467,[5],['bottle'],1
2008_002567,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_002601,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_002606,"[5, 15]","['bottle', 'person']",2
2008_002736,"[5, 15]","['bottle', 'person']",2
2008_002775,"[5, 15]","['bottle', 'person']",2
2008_002776,"[5, 9, 15, 18, 20]","['bottle', 'chair', 'person', 'sofa', 'tvmonitor']",5
2008_002791,"[5, 15]","['bottle', 'person']",2
2008_002864,"[5, 15]","['bottle', 'person']",2
2008_002870,"[5, 15]","['bottle', 'person']",2
2008_003076,"[5, 15]","['bottle', 'person']",2
2008_003079,"[5, 15]","['bottle', 'person']",2
2008_003099,"[5, 15]","['bottle', 'person']",2
2008_003182,"[5, 13, 15]","['bottle', 'horse', 'person']",3
2008_003186,"[5, 15]","['bottle', 'person']",2
2008_003200,"[5, 20]","['bottle', 'tvmonitor']",2
2008_003224,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_003276,"[5, 12]","['bottle', 'dog']",2
2008_003280,"[5, 9, 15, 20]","['bottle', 'chair', 'person', 'tvmonitor']",4
2008_003289,"[5, 15]","['bottle', 'person']",2
2008_003290,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_003463,"[5, 15]","['bottle', 'person']",2
2008_003467,"[5, 15]","['bottle', 'person']",2
2008_003514,"[5, 15]","['bottle', 'person']",2
2008_003579,[5],['bottle'],1
2008_003591,[5],['bottle'],1
2008_003621,[5],['bottle'],1
2008_003635,"[5, 15]","['bottle', 'person']",2
2008_003722,"[5, 15]","['bottle', 'person']",2
2008_003796,"[5, 9, 11, 15]","['bottle', 'chair', 'diningtable', 'person']",4
2008_003904,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2008_003969,[5],['bottle'],1
2008_004016,"[5, 15]","['bottle', 'person']",2
2008_004037,"[5, 15]","['bottle', 'person']",2
2008_004090,"[5, 15]","['bottle', 'person']",2
2008_004126,"[5, 15]","['bottle', 'person']",2
2008_004145,[5],['bottle'],1
2008_004178,[5],['bottle'],1
2008_004308,"[5, 15]","['bottle', 'person']",2
2008_004372,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_004389,"[5, 15]","['bottle', 'person']",2
2008_004418,"[5, 15]","['bottle', 'person']",2
2008_004431,"[5, 15]","['bottle', 'person']",2
2008_004460,"[5, 9]","['bottle', 'chair']",2
2008_004487,"[5, 9]","['bottle', 'chair']",2
2008_004501,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2008_004506,"[5, 9, 15, 20]","['bottle', 'chair', 'person', 'tvmonitor']",4
2008_004564,"[5, 9, 11, 15]","['bottle', 'chair', 'diningtable', 'person']",4
2008_004581,[5],['bottle'],1
2008_004607,[5],['bottle'],1
2008_004659,[5],['bottle'],1
2008_004666,"[5, 15]","['bottle', 'person']",2
2008_004778,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_004795,[5],['bottle'],1
2008_004814,"[5, 15]","['bottle', 'person']",2
2008_004898,"[5, 20]","['bottle', 'tvmonitor']",2
2008_004926,"[5, 15]","['bottle', 'person']",2
2008_004934,[5],['bottle'],1
2008_004937,"[5, 15]","['bottle', 'person']",2
2008_004948,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_004979,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_004982,[5],['bottle'],1
2008_004991,"[5, 15]","['bottle', 'person']",2
2008_005023,[5],['bottle'],1
2008_005089,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2008_005090,"[5, 15, 18, 20]","['bottle', 'person', 'sofa', 'tvmonitor']",4
2008_005094,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2008_005140,[5],['bottle'],1
2008_005146,"[5, 9, 15, 16]","['bottle', 'chair', 'person', 'pottedplant']",4
2008_005204,[5],['bottle'],1
2008_005236,"[5, 15]","['bottle', 'person']",2
2008_005257,"[5, 9, 11, 20]","['bottle', 'chair', 'diningtable', 'tvmonitor']",4
2008_005295,"[5, 15]","['bottle', 'person']",2
2008_005324,"[5, 15]","['bottle', 'person']",2
2008_005342,"[5, 9, 11, 20]","['bottle', 'chair', 'diningtable', 'tvmonitor']",4
2008_005347,[5],['bottle'],1
2008_005399,"[5, 15]","['bottle', 'person']",2
2008_005549,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_005560,"[5, 8]","['bottle', 'cat']",2
2008_005639,"[5, 20]","['bottle', 'tvmonitor']",2
2008_005646,"[5, 15]","['bottle', 'person']",2
2008_005677,"[5, 15]","['bottle', 'person']",2
2008_005752,[5],['bottle'],1
2008_005758,"[5, 15]","['bottle', 'person']",2
2008_005812,"[5, 15]","['bottle', 'person']",2
2008_005867,"[5, 15]","['bottle', 'person']",2
2008_005869,"[5, 15]","['bottle', 'person']",2
2008_005881,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_005904,[5],['bottle'],1
2008_005939,"[5, 15]","['bottle', 'person']",2
2008_005945,[5],['bottle'],1
2008_005991,"[5, 15]","['bottle', 'person']",2
2008_006004,[5],['bottle'],1
2008_006024,"[5, 15]","['bottle', 'person']",2
2008_006027,"[5, 15]","['bottle', 'person']",2
2008_006052,"[5, 15]","['bottle', 'person']",2
2008_006062,"[5, 20]","['bottle', 'tvmonitor']",2
2008_006072,[5],['bottle'],1
2008_006102,"[5, 15]","['bottle', 'person']",2
2008_006104,[5],['bottle'],1
2008_006111,"[5, 9]","['bottle', 'chair']",2
2008_006120,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_006136,"[5, 20]","['bottle', 'tvmonitor']",2
2008_006144,[5],['bottle'],1
2008_006145,"[5, 15]","['bottle', 'person']",2
2008_006148,"[5, 15]","['bottle', 'person']",2
2008_006182,[5],['bottle'],1
2008_006192,"[5, 11]","['bottle', 'diningtable']",2
2008_006282,[5],['bottle'],1
2008_006295,"[5, 15, 16, 20]","['bottle', 'person', 'pottedplant', 'tvmonitor']",4
2008_006315,"[5, 12]","['bottle', 'dog']",2
2008_006331,"[5, 15]","['bottle', 'person']",2
2008_006427,[5],['bottle'],1
2008_006558,[5],['bottle'],1
2008_006585,[5],['bottle'],1
2008_006605,"[5, 20]","['bottle', 'tvmonitor']",2
2008_006641,[5],['bottle'],1
2008_006657,"[5, 8]","['bottle', 'cat']",2
2008_006701,"[5, 16]","['bottle', 'pottedplant']",2
2008_006712,"[5, 9]","['bottle', 'chair']",2
2008_006719,"[5, 9, 20]","['bottle', 'chair', 'tvmonitor']",3
2008_006731,"[5, 15]","['bottle', 'person']",2
2008_006750,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_006792,[5],['bottle'],1
2008_006808,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2008_006815,[5],['bottle'],1
2008_006890,"[5, 15]","['bottle', 'person']",2
2008_006941,"[5, 15]","['bottle', 'person']",2
2008_006952,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_006969,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_006992,"[5, 7]","['bottle', 'car']",2
2008_007058,"[5, 15]","['bottle', 'person']",2
2008_007076,[5],['bottle'],1
2008_007134,[5],['bottle'],1
2008_007142,[5],['bottle'],1
2008_007146,"[5, 12, 15]","['bottle', 'dog', 'person']",3
2008_007147,"[5, 15]","['bottle', 'person']",2
2008_007168,"[5, 15]","['bottle', 'person']",2
2008_007219,"[5, 15]","['bottle', 'person']",2
2008_007261,"[5, 11]","['bottle', 'diningtable']",2
2008_007286,"[5, 12, 15]","['bottle', 'dog', 'person']",3
2008_007361,"[5, 9, 20]","['bottle', 'chair', 'tvmonitor']",3
2008_007394,[5],['bottle'],1
2008_007473,[5],['bottle'],1
2008_007528,"[5, 7]","['bottle', 'car']",2
2008_007585,"[5, 15]","['bottle', 'person']",2
2008_007591,"[5, 15]","['bottle', 'person']",2
2008_007664,"[5, 12]","['bottle', 'dog']",2
2008_007696,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2008_007697,[5],['bottle'],1
2008_007704,"[5, 9]","['bottle', 'chair']",2
2008_007717,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_007724,[5],['bottle'],1
2008_007737,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_007811,[5],['bottle'],1
2008_007843,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2008_007852,"[5, 15]","['bottle', 'person']",2
2008_007858,[5],['bottle'],1
2008_007923,"[5, 15]","['bottle', 'person']",2
2008_007928,"[5, 15]","['bottle', 'person']",2
2008_007954,[5],['bottle'],1
2008_007986,"[5, 15]","['bottle', 'person']",2
2008_007998,"[5, 13]","['bottle', 'horse']",2
2008_008072,"[5, 15]","['bottle', 'person']",2
2008_008266,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_008330,"[5, 9, 11, 16]","['bottle', 'chair', 'diningtable', 'pottedplant']",4
2008_008362,"[5, 9, 11, 15]","['bottle', 'chair', 'diningtable', 'person']",4
2008_008388,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2008_008526,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2008_008694,"[5, 9]","['bottle', 'chair']",2
2008_008700,[5],['bottle'],1
2009_000058,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_000121,"[5, 7]","['bottle', 'car']",2
2009_000130,[5],['bottle'],1
2009_000171,"[5, 15]","['bottle', 'person']",2
2009_000201,[5],['bottle'],1
2009_000247,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_000257,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_000277,"[5, 15]","['bottle', 'person']",2
2009_000328,[5],['bottle'],1
2009_000340,"[5, 15]","['bottle', 'person']",2
2009_000377,[5],['bottle'],1
2009_000411,"[5, 15]","['bottle', 'person']",2
2009_000414,[5],['bottle'],1
2009_000463,"[5, 15]","['bottle', 'person']",2
2009_000464,"[5, 15, 16]","['bottle', 'person', 'pottedplant']",3
2009_000494,[5],['bottle'],1
2009_000502,"[5, 11]","['bottle', 'diningtable']",2
2009_000546,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_000552,"[5, 9, 15, 20]","['bottle', 'chair', 'person', 'tvmonitor']",4
2009_000562,[5],['bottle'],1
2009_000575,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_000577,"[5, 9, 12, 15, 18]","['bottle', 'chair', 'dog', 'person', 'sofa']",5
2009_000718,"[5, 12]","['bottle', 'dog']",2
2009_000742,[5],['bottle'],1
2009_000759,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_000763,"[5, 15]","['bottle', 'person']",2
2009_000783,"[5, 15]","['bottle', 'person']",2
2009_000797,[5],['bottle'],1
2009_000840,[5],['bottle'],1
2009_000848,"[5, 20]","['bottle', 'tvmonitor']",2
2009_000867,"[5, 11, 16]","['bottle', 'diningtable', 'pottedplant']",3
2009_000992,[5],['bottle'],1
2009_001011,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_001024,"[5, 15]","['bottle', 'person']",2
2009_001054,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_001059,[5],['bottle'],1
2009_001103,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2009_001106,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2009_001120,"[5, 15]","['bottle', 'person']",2
2009_001154,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2009_001207,"[5, 15]","['bottle', 'person']",2
2009_001224,"[5, 12]","['bottle', 'dog']",2
2009_001278,[5],['bottle'],1
2009_001309,[5],['bottle'],1
2009_001319,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_001328,[5],['bottle'],1
2009_001339,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_001398,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2009_001414,"[5, 15]","['bottle', 'person']",2
2009_001494,[5],['bottle'],1
2009_001593,[5],['bottle'],1
2009_001605,"[5, 12, 15, 18, 20]","['bottle', 'dog', 'person', 'sofa', 'tvmonitor']",5
2009_001625,[5],['bottle'],1
2009_001640,[5],['bottle'],1
2009_001705,"[5, 15]","['bottle', 'person']",2
2009_001720,[5],['bottle'],1
2009_001743,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2009_001799,"[5, 15]","['bottle', 'person']",2
2009_001810,"[5, 15]","['bottle', 'person']",2
2009_001818,[5],['bottle'],1
2009_001848,"[5, 9]","['bottle', 'chair']",2
2009_001907,[5],['bottle'],1
2009_001908,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2009_001933,"[5, 8]","['bottle', 'cat']",2
2009_001937,[5],['bottle'],1
2009_001960,"[5, 9, 12]","['bottle', 'chair', 'dog']",3
2009_002054,"[5, 15]","['bottle', 'person']",2
2009_002060,[5],['bottle'],1
2009_002089,[5],['bottle'],1
2009_002137,[5],['bottle'],1
2009_002185,"[5, 15]","['bottle', 'person']",2
2009_002204,[5],['bottle'],1
2009_002235,[5],['bottle'],1
2009_002328,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2009_002372,"[5, 15]","['bottle', 'person']",2
2009_002433,"[5, 9, 11, 15, 16]","['bottle', 'chair', 'diningtable', 'person', 'pottedplant']",5
2009_002464,"[5, 12, 15]","['bottle', 'dog', 'person']",3
2009_002475,[5],['bottle'],1
2009_002521,[5],['bottle'],1
2009_002567,[5],['bottle'],1
2009_002573,"[5, 20]","['bottle', 'tvmonitor']",2
2009_002579,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_002594,[5],['bottle'],1
2009_002620,[5],['bottle'],1
2009_002649,"[5, 15]","['bottle', 'person']",2
2009_002675,[5],['bottle'],1
2009_002688,"[5, 9, 11, 16]","['bottle', 'chair', 'diningtable', 'pottedplant']",4
2009_002703,"[5, 15]","['bottle', 'person']",2
2009_002732,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2009_002749,[5],['bottle'],1
2009_002790,"[5, 9, 11, 15]","['bottle', 'chair', 'diningtable', 'person']",4
2009_002814,"[5, 15]","['bottle', 'person']",2
2009_002850,"[5, 15]","['bottle', 'person']",2
2009_002856,[5],['bottle'],1
2009_002940,[5],['bottle'],1
2009_002980,[5],['bottle'],1
2009_002984,"[5, 20]","['bottle', 'tvmonitor']",2
2009_003003,"[5, 7, 11, 15]","['bottle', 'car', 'diningtable', 'person']",4
2009_003034,[5],['bottle'],1
2009_003114,[5],['bottle'],1
2009_003142,[5],['bottle'],1
2009_003144,[5],['bottle'],1
2009_003154,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_003191,"[5, 9, 11, 15, 20]","['bottle', 'chair', 'diningtable', 'person', 'tvmonitor']",5
2009_003214,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2009_003265,"[5, 9, 11, 15, 20]","['bottle', 'chair', 'diningtable', 'person', 'tvmonitor']",5
2009_003269,"[5, 7, 15]","['bottle', 'car', 'person']",3
2009_003347,"[5, 15]","['bottle', 'person']",2
2009_003349,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_003363,"[5, 15]","['bottle', 'person']",2
2009_003468,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_003517,[5],['bottle'],1
2009_003562,[5],['bottle'],1
2009_003588,[5],['bottle'],1
2009_003609,"[5, 15]","['bottle', 'person']",2
2009_003629,[5],['bottle'],1
2009_003664,[5],['bottle'],1
2009_003720,"[5, 9, 15, 20]","['bottle', 'chair', 'person', 'tvmonitor']",4
2009_003793,[5],['bottle'],1
2009_003795,"[5, 11, 15, 18]","['bottle', 'diningtable', 'person', 'sofa']",4
2009_003818,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2009_003865,[5],['bottle'],1
2009_003888,"[5, 9, 11, 15, 16]","['bottle', 'chair', 'diningtable', 'person', 'pottedplant']",5
2009_003899,[5],['bottle'],1
2009_003914,"[5, 11]","['bottle', 'diningtable']",2
2009_003958,[5],['bottle'],1
2009_003965,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2009_004031,[5],['bottle'],1
2009_004050,"[5, 15, 16]","['bottle', 'person', 'pottedplant']",3
2009_004085,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_004112,"[5, 15]","['bottle', 'person']",2
2009_004122,[5],['bottle'],1
2009_004154,"[5, 9, 11, 15]","['bottle', 'chair', 'diningtable', 'person']",4
2009_004162,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_004199,[5],['bottle'],1
2009_004228,"[5, 9, 11, 15, 16]","['bottle', 'chair', 'diningtable', 'person', 'pottedplant']",5
2009_004247,[5],['bottle'],1
2009_004309,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2009_004312,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2009_004324,[5],['bottle'],1
2009_004332,"[5, 15]","['bottle', 'person']",2
2009_004394,"[5, 8, 11, 16]","['bottle', 'cat', 'diningtable', 'pottedplant']",4
2009_004432,"[5, 15]","['bottle', 'person']",2
2009_004537,"[5, 9, 11, 16]","['bottle', 'chair', 'diningtable', 'pottedplant']",4
2009_004542,[5],['bottle'],1
2009_004579,[5],['bottle'],1
2009_004616,"[5, 11]","['bottle', 'diningtable']",2
2009_004656,[5],['bottle'],1
2009_004694,"[5, 7, 15]","['bottle', 'car', 'person']",3
2009_004701,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2009_004745,"[5, 16]","['bottle', 'pottedplant']",2
2009_004749,[5],['bottle'],1
2009_004764,[5],['bottle'],1
2009_004794,"[5, 11, 15, 16]","['bottle', 'diningtable', 'person', 'pottedplant']",4
2009_004856,[5],['bottle'],1
2009_005038,"[5, 11, 15, 16]","['bottle', 'diningtable', 'person', 'pottedplant']",4
2009_005044,[5],['bottle'],1
2009_005057,"[5, 15]","['bottle', 'person']",2
2009_005147,"[5, 14, 15]","['bottle', 'motorbike', 'person']",3
2009_005150,[5],['bottle'],1
2009_005171,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2009_005183,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2009_005190,[5],['bottle'],1
2009_005278,"[5, 9, 11, 16]","['bottle', 'chair', 'diningtable', 'pottedplant']",4
2009_005288,"[5, 9, 20]","['bottle', 'chair', 'tvmonitor']",3
2009_005302,[5],['bottle'],1
2009_005308,[5],['bottle'],1
2009_005311,"[5, 9, 11, 15]","['bottle', 'chair', 'diningtable', 'person']",4
2010_000050,[5],['bottle'],1
2010_000089,"[5, 15, 17]","['bottle', 'person', 'sheep']",3
2010_000131,"[5, 15]","['bottle', 'person']",2
2010_000137,[5],['bottle'],1
2010_000213,[5],['bottle'],1
2010_000256,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2010_000310,[5],['bottle'],1
2010_000325,"[5, 11]","['bottle', 'diningtable']",2
2010_000352,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2010_000386,"[5, 9, 15, 20]","['bottle', 'chair', 'person', 'tvmonitor']",4
2010_000426,[5],['bottle'],1
2010_000448,"[5, 15]","['bottle', 'person']",2
2010_000449,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2010_000492,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2010_000573,"[5, 6, 15]","['bottle', 'bus', 'person']",3
2010_000588,"[5, 9, 18]","['bottle', 'chair', 'sofa']",3
2010_000591,"[5, 9, 11, 20]","['bottle', 'chair', 'diningtable', 'tvmonitor']",4
2010_000671,"[5, 15, 18]","['bottle', 'person', 'sofa']",3
2010_000697,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2010_000721,[5],['bottle'],1
2010_000738,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2010_000782,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2010_000805,"[5, 12]","['bottle', 'dog']",2
2010_000866,"[5, 15, 17]","['bottle', 'person', 'sheep']",3
2010_000891,"[5, 15]","['bottle', 'person']",2
2010_000897,[5],['bottle'],1
2010_000915,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2010_000944,"[5, 15, 20]","['bottle', 'person', 'tvmonitor']",3
2010_001013,[5],['bottle'],1
2010_001094,"[5, 9, 12, 15]","['bottle', 'chair', 'dog', 'person']",4
2010_001131,"[5, 11, 15]","['bottle', 'diningtable', 'person']",3
2010_001142,"[5, 15]","['bottle', 'person']",2
2010_001188,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2010_001219,"[5, 16]","['bottle', 'pottedplant']",2
2010_001224,"[5, 9, 15]","['bottle', 'chair', 'person']",3
2010_001418,"[5, 8]","['bottle', 'cat']",2
2010_001463,[5],['bottle'],1
2010_001680,"[5, 9, 11]","['bottle', 'chair', 'diningtable']",3
2010_001682,"[5, 9, 11, 15]","['bottle', 'chair', 'diningtable', 'person']",4
2010_001698,[5],['bottle'],1
